Date,Open,High,Low,Close,id,ATR,RSI
,0.999542,1.001,0.998635,0.998986,frax,0.0030568433406266463,50.324738738846634
,1.0,1.001,0.999779,0.999779,frax,0.0029823545305818753,52.256224063235145
,0.999854,0.999854,0.997543,0.998186,frax,0.0029344006355403176,48.20169140761284
,1.0,1.0,0.998825,0.99895,frax,0.002854372018716008,50.19748806873606
,0.997355,1.002,0.997355,1.001,frax,0.002982274017379151,55.18691576992717
,0.99829,1.0,0.99829,0.999264,frax,0.002962825873280632,50.566871723112726
,0.999452,0.999452,0.998628,0.998908,frax,0.002810052596617733,49.648951299693465
,0.998641,0.999098,0.996569,0.999098,frax,0.002789977411145038,50.168861148834885
,0.99886,0.99886,0.997794,0.997794,frax,0.002683836167491827,46.61155083904012
,0.999196,0.999471,0.998609,0.998624,frax,0.002611919298385271,49.08617048726626
,0.999795,0.999827,0.997448,0.99878,frax,0.0025952822056434675,49.559400823912036
,0.998018,0.998018,0.996638,0.996638,frax,0.002562904905240361,43.570963254248156
,0.998988,0.999209,0.998588,0.998588,frax,0.0025634831262946202,49.54775106126488
,0.9983,0.998477,0.997941,0.998342,frax,0.002426591474416438,48.84488994949396
,0.999723,0.999723,0.998186,0.998186,frax,0.002363049226243836,48.37623649613889
,0.99644,0.99644,0.99644,0.99644,frax,0.0023189742815121353,43.361570480054155
,1.002,1.002,0.997488,0.997488,usdd,0.0045119999999999605,
,0.997754,0.997754,0.996227,0.996227,usdd,0.004298785714285681,
,0.996647,0.998281,0.995096,0.998281,usdd,0.0042192295918367035,
,0.997405,0.997405,0.994116,0.995912,usdd,0.004215356049562652,
,0.999704,0.999704,0.998428,0.999301,usdd,0.004185116331736749,
,0.999837,0.999837,0.99704,0.99704,usdd,0.00408596516518412,
,0.966078,0.995096,0.966078,0.995096,usdd,0.0060056819390995435,
,0.998265,1.002,0.998265,1.002,usdd,0.006069847514878149,
,1.002,1.004,0.997197,0.997197,usdd,0.006122215549529711,
,0.997058,0.998749,0.992711,0.993283,usdd,0.006116200153134731,
,0.992015,0.992015,0.988809,0.991789,usdd,0.005998900142196535,
,0.988008,0.989145,0.988008,0.989145,usdd,0.005840478703468214,
,0.986945,0.990261,0.986945,0.990261,usdd,0.005660158796077627,
,0.992474,0.992474,0.991463,0.991463,usdd,0.005413933167786369,
,0.992254,0.992254,0.990205,0.990714,usdd,0.005173580798658769,40.618768003545206
,0.989539,0.991165,0.986342,0.986342,usdd,0.005148539313040279,35.932787997587425
,0.985738,0.988919,0.985437,0.988919,usdd,0.005029500790680258,40.30433758260179
,0.987903,0.990616,0.987396,0.990616,usdd,0.004900250734203098,43.05965589123495
,0.991693,0.991693,0.989901,0.991316,usdd,0.004678232824617164,44.2036806788388
,0.991051,0.999643,0.991051,0.998851,usdd,0.00495778762285879,54.74415048732797
,0.998465,1.002,0.998465,0.999731,usdd,0.00485615993551173,55.794455080875515
,1.001,1.001,0.998388,0.99967,usdd,0.004695862797260881,55.69795855737163
